anger	death	family	home	humans	negative_affect	positive_affect	religion	sexual	swear	chunk
2	1	4	0	0	4	2	1	0	0	0
1	3	1	0	2	0	2	1	0	1	1
0	0	0	0	0	0	0	0	0	0	2
0	0	0	0	0	0	0	0	0	0	3
0	0	0	0	0	0	0	0	0	0	4
0	0	0	0	0	0	0	0	0	0	5
4	1	2	0	0	2	8	0	0	1	6
3	1	2	0	0	2	2	0	0	0	7
0	0	2	0	3	2	1	0	0	0	8
0	0	0	0	0	0	0	0	0	0	9
0	0	0	0	0	0	3	0	0	0	10
0	1	1	0	0	1	1	4	0	0	11
0	0	1	0	3	0	8	4	1	0	12
1	0	0	2	1	1	8	0	0	0	13
3	1	0	0	3	1	6	0	2	0	14
3	1	1	0	3	2	10	0	0	0	15
3	0	2	1	1	1	5	0	2	2	16
0	0	0	0	0	0	6	0	0	0	17
2	2	0	0	2	2	4	0	0	0	18
2	2	3	0	1	0	5	0	0	0	19
1	1	0	1	0	0	1	0	0	0	20
1	0	2	0	1	1	5	0	0	0	21
0	0	0	0	0	0	0	0	0	0	22
1	5	0	1	5	1	2	2	0	0	23
2	1	0	0	0	2	4	0	0	0	24
0	1	0	0	0	0	0	0	0	0	25
0	0	0	0	2	0	3	0	1	0	26
0	0	0	0	1	0	2	0	0	1	27
0	0	0	0	0	0	0	0	0	0	28
0	0	0	0	0	0	0	0	0	0	29
0	0	1	0	0	0	1	1	0	0	30
2	2	2	0	0	2	2	0	0	0	31
2	2	0	0	1	3	4	2	0	0	32
1	1	0	0	1	0	3	0	0	0	33
8	5	1	0	8	5	2	0	2	0	34
3	1	0	0	1	0	5	0	1	0	35
2	0	0	0	2	1	1	0	0	0	36
0	0	0	0	0	0	2	0	0	0	37
0	0	0	0	0	0	5	0	0	0	38
4	3	4	2	0	1	7	0	0	0	39
3	3	0	0	2	2	5	0	0	1	40
0	0	0	0	1	0	5	2	0	0	41
1	0	0	0	0	2	10	0	2	1	42
0	0	0	0	2	2	4	4	0	0	43
3	1	0	1	1	1	5	3	0	0	44
0	0	3	0	1	3	2	0	1	1	45
1	0	1	0	0	2	6	0	0	0	46
0	0	0	0	1	1	7	2	1	0	47
0	0	0	0	0	0	0	0	0	0	48
0	0	0	0	0	0	0	0	0	0	49
1	0	0	0	0	0	1	0	1	1	50
1	0	0	0	0	0	1	1	0	1	51
3	1	0	1	1	1	1	1	0	3	52
3	0	1	0	1	2	2	1	0	2	53
1	1	2	0	2	0	1	2	0	0	54
2	1	3	0	3	2	5	0	0	0	55
3	0	0	0	3	1	5	0	0	0	56
0	1	2	0	1	0	3	1	0	0	57
0	0	2	1	1	1	2	0	0	0	58
0	0	0	4	2	0	0	0	0	0	59
