anger	death	family	home	humans	negative_affect	positive_affect	religion	sexual	swear	chunk
0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	1
0	0	0	0	0	0	0	0	0	0	2
0	1	4	0	0	0	2	0	0	0	3
3	0	0	0	2	1	3	1	0	0	4
0	2	0	1	1	0	2	0	0	0	5
1	0	0	0	0	0	2	0	0	0	6
2	1	0	0	0	2	0	0	0	0	7
1	1	1	1	1	0	2	0	0	0	8
0	0	0	0	0	0	0	0	0	0	9
2	0	0	0	0	0	0	0	0	0	10
1	0	0	0	0	0	0	1	1	1	11
0	0	1	0	1	1	5	1	2	2	12
0	0	0	0	0	1	1	0	0	0	13
0	1	1	0	0	0	3	0	0	0	14
1	1	3	0	0	1	4	0	0	0	15
1	0	1	0	0	0	1	1	0	0	16
0	0	5	0	0	1	5	3	1	0	17
1	1	4	0	1	2	3	3	0	0	18
1	1	3	0	0	3	1	3	0	0	19
1	0	1	1	0	2	1	0	0	0	20
0	0	1	0	0	1	2	0	0	0	21
0	0	0	0	0	1	1	0	0	0	22
1	0	0	0	1	1	5	0	1	1	23
0	0	0	0	0	0	2	0	0	0	24
2	0	0	0	1	1	5	0	0	0	25
0	0	0	0	0	0	0	0	0	0	26
0	0	2	0	1	0	2	0	0	0	27
0	1	1	0	0	0	3	0	0	0	28
0	0	0	0	0	0	1	0	0	0	29
0	0	0	0	0	0	0	0	0	0	30
0	0	0	0	10	0	0	0	0	0	31
4	3	3	2	5	2	3	2	0	1	32
3	1	1	3	2	3	2	2	0	0	33
0	0	2	0	0	0	2	0	0	0	34
4	2	0	1	2	2	2	4	0	0	35
0	0	1	0	0	0	1	1	0	0	36
0	0	1	0	0	0	0	1	0	0	37
0	0	1	0	0	0	2	2	0	0	38
0	0	1	0	3	1	2	0	0	0	39
0	0	0	0	1	2	0	0	0	0	40
2	2	1	2	1	2	11	0	0	0	41
1	2	0	1	1	0	0	0	0	0	42
2	7	0	1	1	2	2	1	0	0	43
1	2	2	0	0	3	2	0	0	0	44
2	4	1	0	1	0	0	1	0	0	45
1	0	2	0	0	2	1	0	0	0	46
0	0	0	0	1	0	0	1	0	0	47
0	2	2	0	1	0	1	0	0	0	48
2	0	0	0	1	2	0	2	0	0	49
2	2	0	0	1	1	0	2	0	0	50
2	1	0	0	2	0	1	2	2	2	51
0	0	0	0	0	0	0	0	0	0	52
0	0	0	0	0	0	0	0	0	0	53
0	0	0	0	0	0	0	0	0	0	54
0	0	0	0	0	0	0	0	0	0	55
0	0	0	0	0	0	1	0	0	0	56
0	0	0	0	0	0	0	0	0	0	57
0	0	0	0	0	0	0	0	0	0	58
0	0	0	0	0	0	0	0	0	0	59
