anger	death	family	home	humans	negative_affect	positive_affect	religion	sexual	swear	chunk
2	2	4	0	2	2	2	3	0	0	0
2	3	0	0	0	0	4	0	1	1	1
0	0	0	0	0	0	0	0	0	0	2
0	0	0	0	1	0	4	3	0	0	3
0	0	0	0	0	0	0	0	0	0	4
0	0	0	0	0	0	0	0	0	0	5
2	3	0	0	2	1	2	3	0	1	6
1	0	0	0	0	1	2	0	0	0	7
3	2	0	0	2	2	2	0	0	0	8
1	0	0	0	1	0	1	1	0	0	9
0	0	0	0	0	0	0	0	0	0	10
0	0	0	3	2	0	3	1	1	0	11
0	0	1	1	2	1	6	0	1	0	12
4	3	0	0	0	2	2	0	1	2	13
1	0	1	0	1	2	2	4	0	0	14
0	1	3	2	1	0	2	1	0	0	15
3	3	0	0	0	1	2	0	0	0	16
0	0	0	1	0	2	6	1	0	0	17
0	0	2	1	4	1	13	1	0	0	18
1	1	1	1	1	1	4	0	0	0	19
0	0	1	2	2	3	8	0	0	0	20
3	2	2	0	3	3	2	3	0	0	21
0	0	5	4	2	0	2	0	0	0	22
5	5	3	0	2	2	1	0	0	0	23
5	4	2	0	1	6	4	2	0	0	24
8	9	2	0	2	5	3	1	0	0	25
3	0	2	0	2	1	4	1	0	0	26
1	2	0	0	1	1	0	1	0	0	27
2	0	2	1	1	0	2	0	0	0	28
3	2	0	0	0	2	2	1	1	1	29
0	1	0	0	3	1	1	2	0	0	30
1	0	0	0	2	1	1	1	0	0	31
0	0	0	0	4	4	2	4	0	0	32
0	0	2	0	1	1	4	0	0	0	33
2	0	2	0	0	0	1	0	0	0	34
1	0	2	0	1	0	5	0	0	0	35
0	0	0	1	0	1	2	0	0	0	36
2	3	0	1	0	0	6	0	0	0	37
2	0	0	0	2	2	3	1	1	0	38
3	0	2	1	0	2	4	0	0	1	39
1	1	3	3	1	1	4	0	0	0	40
2	3	0	0	2	2	1	0	0	0	41
0	0	0	0	0	0	2	1	0	0	42
0	0	2	1	3	0	9	0	0	0	43
2	0	0	0	0	0	3	0	0	2	44
5	0	0	0	3	0	7	0	0	2	45
1	0	0	0	1	0	0	0	0	0	46
2	3	0	0	0	1	1	1	0	0	47
3	0	0	1	6	2	5	0	0	0	48
1	0	0	1	0	0	3	1	0	0	49
2	0	1	2	1	0	4	1	0	0	50
1	0	2	2	3	0	4	0	0	0	51
2	0	2	0	1	0	4	1	0	0	52
0	0	0	0	3	0	5	0	0	0	53
1	0	0	1	0	0	6	1	0	0	54
0	0	1	0	1	0	11	0	0	0	55
3	3	4	1	1	3	6	0	0	0	56
2	0	0	1	4	0	9	0	0	0	57
1	0	2	0	1	1	2	0	0	0	58
0	0	0	0	0	0	1	2	0	0	59
