anger	death	family	home	humans	negative_affect	positive_affect	religion	sexual	swear	chunk
0	0	0	0	0	0	1	0	0	0	0
0	0	0	0	0	0	0	0	0	0	1
0	0	0	0	0	0	0	0	0	0	2
1	1	0	0	0	1	6	0	0	0	3
2	2	0	0	0	1	0	0	0	0	4
3	3	0	1	3	5	3	0	0	0	5
1	4	0	1	5	2	3	0	0	0	6
4	3	0	0	3	3	2	0	0	0	7
0	0	0	0	0	0	0	0	0	0	8
0	0	0	0	1	0	0	0	0	0	9
0	2	1	1	4	0	4	0	0	0	10
2	2	4	0	1	1	5	0	0	0	11
3	0	0	0	1	0	10	0	0	1	12
0	0	0	0	0	2	6	0	0	0	13
0	0	4	0	1	1	6	0	0	0	14
2	1	1	2	2	0	5	0	0	0	15
0	0	4	3	1	0	3	0	0	0	16
6	3	4	2	1	4	2	0	0	0	17
0	0	1	0	1	0	6	0	4	0	18
1	0	1	3	2	1	12	0	0	0	19
2	0	0	0	3	1	10	0	1	0	20
0	0	0	0	1	0	3	0	0	0	21
0	0	0	0	2	0	1	0	0	0	22
0	0	0	0	0	0	0	0	0	0	23
0	0	0	0	0	0	0	0	0	0	24
0	1	1	0	3	0	1	0	0	0	25
3	2	0	0	2	0	2	0	0	0	26
1	4	0	0	1	1	4	0	2	0	27
0	0	0	0	0	0	0	0	0	0	28
0	0	0	0	0	0	0	0	0	0	29
0	0	0	0	0	0	0	0	0	0	30
0	0	0	0	0	0	0	0	0	0	31
0	0	0	0	0	0	0	0	0	0	32
0	1	0	0	0	1	1	0	0	0	33
0	0	0	0	2	0	0	0	0	0	34
0	0	0	0	0	0	0	0	0	0	35
0	1	1	0	0	0	0	0	0	0	36
0	1	0	0	0	1	2	0	0	0	37
2	0	0	2	2	1	2	0	0	3	38
2	1	3	1	2	1	2	1	0	0	39
1	0	1	1	1	0	3	1	1	2	40
2	4	1	0	0	2	2	0	0	2	41
1	1	0	0	0	1	0	0	0	0	42
0	0	0	0	0	0	0	0	0	0	43
2	1	0	0	0	1	0	0	0	1	44
2	3	0	0	1	1	1	0	1	1	45
4	1	2	0	3	1	8	1	2	3	46
2	2	0	0	0	2	0	0	0	0	47
2	2	2	1	0	3	4	0	1	0	48
0	0	1	0	0	0	1	0	0	0	49
0	0	0	0	0	0	0	0	0	0	50
0	0	0	0	0	0	0	0	0	0	51
0	0	1	0	0	0	0	0	0	0	52
2	3	2	0	0	0	4	0	1	0	53
2	3	4	0	0	3	1	0	2	0	54
0	0	2	0	0	0	2	0	0	0	55
0	0	0	0	0	0	0	0	0	0	56
1	1	0	2	1	1	2	0	0	0	57
0	0	0	0	0	0	0	0	0	0	58
0	0	0	0	0	0	0	0	0	0	59
