anger	death	family	home	humans	negative_affect	positive_affect	religion	sexual	swear	chunk
1	1	10	0	3	3	1	1	1	0	0
4	0	5	0	3	1	4	0	0	2	1
0	0	0	0	0	0	0	0	0	0	2
0	0	0	0	0	0	0	0	0	0	3
0	0	0	0	8	0	7	0	0	0	4
3	0	0	1	1	3	3	0	1	3	5
0	0	0	0	1	2	2	0	0	1	6
1	1	0	2	3	0	2	0	0	1	7
1	0	1	1	0	0	3	2	0	0	8
0	0	1	0	1	1	15	3	0	0	9
3	0	0	0	1	1	4	2	0	0	10
0	0	5	0	0	0	7	3	0	0	11
6	6	0	0	6	5	0	2	0	0	12
1	2	2	1	3	2	5	1	0	0	13
0	0	0	0	0	0	4	0	0	0	14
0	2	1	0	0	1	2	0	0	0	15
4	0	0	0	3	4	3	1	1	0	16
0	0	0	0	3	0	0	1	0	0	17
0	0	0	0	0	0	0	0	0	0	18
0	0	0	0	1	0	2	0	0	0	19
0	0	0	0	0	0	0	0	0	0	20
0	0	1	0	1	0	1	1	0	0	21
2	0	2	0	3	0	5	0	2	0	22
1	0	4	0	1	1	1	0	1	0	23
0	0	0	0	0	0	6	0	0	0	24
1	1	0	0	1	2	1	2	0	0	25
0	0	0	2	3	1	9	0	0	0	26
1	0	0	0	3	3	6	0	0	0	27
1	1	0	0	2	0	3	2	0	1	28
7	2	3	0	3	3	8	2	0	2	29
1	2	1	1	4	1	9	1	0	0	30
1	0	0	0	1	0	9	1	0	0	31
1	1	1	0	3	0	2	1	1	0	32
12	1	0	0	3	2	0	0	0	0	33
4	0	0	0	1	4	4	0	1	1	34
5	5	4	0	4	1	3	3	1	3	35
3	0	4	2	3	1	2	1	1	3	36
0	0	1	0	2	0	1	0	0	0	37
0	0	0	0	2	0	4	0	0	0	38
0	0	1	0	1	1	2	1	0	0	39
0	0	2	0	3	0	1	0	0	0	40
1	1	1	0	0	0	2	1	0	0	41
1	0	7	0	2	1	3	0	1	0	42
3	0	3	0	0	2	3	0	1	1	43
3	4	3	0	5	2	1	0	0	0	44
5	1	1	0	3	4	5	0	0	0	45
0	0	0	0	3	1	10	0	0	0	46
8	2	1	0	3	1	6	1	6	4	47
0	0	0	1	2	1	10	0	1	0	48
1	0	1	2	2	0	5	8	0	0	49
0	2	1	0	3	2	1	1	0	0	50
1	0	0	1	0	3	4	0	0	0	51
0	1	3	0	0	0	3	0	0	0	52
2	0	0	0	2	0	8	1	0	0	53
1	3	1	0	2	1	4	5	0	0	54
1	0	2	0	1	1	0	1	0	1	55
1	1	3	0	0	1	0	0	0	0	56
0	0	0	0	0	0	0	0	0	0	57
0	0	0	0	0	0	0	0	0	0	58
0	0	0	0	0	0	0	0	0	0	59
