anger	death	family	home	humans	negative_affect	positive_affect	religion	sexual	swear	chunk
5	3	1	2	0	5	4	1	0	1	0
1	1	2	0	1	1	3	1	0	0	1
0	0	0	0	0	0	0	0	0	0	2
0	0	0	0	0	0	0	0	0	0	3
0	0	0	0	0	0	0	0	0	0	4
2	3	2	0	3	2	6	8	3	0	5
4	1	2	4	3	1	2	3	0	0	6
1	1	3	0	1	0	5	1	0	1	7
7	4	1	0	2	3	5	1	0	0	8
0	0	0	0	0	0	1	0	0	0	9
4	2	0	1	3	3	4	0	0	0	10
4	5	4	1	2	3	2	0	0	0	11
1	0	6	6	2	1	11	1	2	0	12
0	0	1	0	0	0	0	0	0	0	13
2	1	1	0	0	2	1	0	0	0	14
4	3	2	0	2	2	2	0	0	0	15
2	3	4	0	4	0	2	2	0	1	16
5	2	0	0	2	4	1	0	0	1	17
2	0	0	0	3	2	3	0	3	2	18
3	4	2	0	0	3	2	0	0	0	19
0	0	0	0	0	0	3	2	0	0	20
0	0	0	0	0	0	0	0	0	0	21
1	3	6	1	0	2	0	0	0	0	22
0	3	0	0	0	0	3	0	0	0	23
1	0	0	1	0	1	1	1	0	1	24
0	0	1	0	0	1	2	1	0	0	25
1	1	4	0	2	1	2	0	0	0	26
2	3	1	1	1	4	1	0	0	0	27
0	1	0	0	1	0	1	0	0	0	28
0	0	0	0	1	0	4	0	0	0	29
1	0	0	1	4	1	3	0	0	1	30
1	0	1	1	1	2	3	3	0	1	31
0	2	3	0	2	0	4	0	0	0	32
1	1	3	2	2	2	5	1	1	0	33
0	1	0	4	2	0	7	0	2	0	34
0	0	2	0	0	0	6	2	0	0	35
0	1	1	1	4	2	4	1	0	0	36
0	0	0	0	1	0	2	0	0	0	37
2	0	0	0	1	2	3	0	0	0	38
3	0	0	0	0	1	3	0	2	3	39
1	1	0	0	2	1	1	0	0	0	40
0	0	0	2	0	1	3	0	2	0	41
0	0	0	0	1	0	2	2	0	0	42
0	0	1	0	5	0	1	0	0	0	43
0	0	1	1	0	0	7	0	0	0	44
1	0	3	0	0	1	6	0	0	1	45
1	1	0	1	1	0	1	1	0	0	46
5	3	0	0	3	4	6	2	0	0	47
2	2	1	0	3	1	4	1	0	1	48
1	0	0	0	1	1	1	0	0	0	49
0	0	0	0	0	0	0	0	0	0	50
0	0	0	1	2	0	1	0	0	0	51
0	0	0	0	1	0	2	1	0	0	52
0	2	0	1	1	1	3	2	0	0	53
5	5	0	0	0	4	4	2	0	0	54
1	0	0	0	1	0	4	0	1	0	55
0	0	0	0	0	0	0	0	0	0	56
0	0	1	0	1	1	1	0	0	0	57
0	0	0	0	0	0	0	0	0	0	58
0	0	0	0	0	0	0	0	0	0	59
