anger	death	family	home	humans	negative_affect	positive_affect	religion	sexual	swear	chunk
5	3	4	0	4	2	3	1	0	0	0
0	0	1	1	0	0	2	1	0	0	1
0	0	0	0	0	0	0	0	0	0	2
0	0	0	0	0	0	0	0	0	0	3
1	1	1	0	0	1	1	0	0	0	4
1	2	0	0	1	2	1	2	0	0	5
0	0	1	1	1	0	1	0	0	0	6
1	2	1	0	0	0	1	2	0	1	7
0	0	0	0	0	0	0	0	0	0	8
0	0	1	0	5	2	7	0	0	0	9
0	0	0	0	2	0	4	0	0	0	10
2	0	0	0	2	2	7	0	2	1	11
1	0	1	0	3	0	6	1	0	0	12
1	0	0	0	0	1	6	1	0	1	13
0	0	2	0	2	0	8	0	0	0	14
0	0	1	0	2	0	7	0	3	0	15
0	0	2	1	4	0	2	0	0	0	16
0	1	1	1	5	1	7	1	1	0	17
1	1	6	1	1	0	9	0	0	0	18
0	0	4	0	1	0	6	2	0	0	19
0	0	1	0	3	0	9	0	0	0	20
1	0	5	0	2	0	7	2	0	0	21
2	2	2	0	1	4	4	1	0	0	22
2	1	1	0	1	4	5	3	0	0	23
0	0	3	0	3	0	0	1	0	0	24
2	3	1	1	3	2	0	1	0	0	25
1	1	4	1	3	1	4	1	1	0	26
6	3	0	0	4	3	6	0	1	0	27
0	1	0	0	0	1	2	1	0	0	28
1	3	1	0	2	1	0	0	0	0	29
1	2	0	0	0	0	2	0	0	0	30
0	3	0	0	0	0	2	0	0	0	31
0	2	0	0	0	0	1	0	0	0	32
1	1	1	0	1	1	0	0	0	0	33
1	1	1	0	0	1	1	0	0	0	34
3	4	2	0	1	3	1	1	0	0	35
0	0	0	0	0	1	0	1	0	0	36
3	1	0	0	3	2	5	0	0	0	37
2	0	3	0	3	0	1	1	0	0	38
1	0	1	0	0	0	1	0	0	0	39
3	1	0	0	2	3	5	1	3	2	40
2	0	0	0	3	1	12	0	1	0	41
8	0	0	0	3	0	0	0	0	0	42
0	0	0	0	2	0	7	0	0	0	43
0	1	3	0	3	1	4	0	0	0	44
2	2	0	0	2	1	2	0	1	0	45
1	0	0	0	0	1	3	0	0	0	46
1	2	1	0	1	1	5	0	0	0	47
0	0	1	1	0	1	7	0	0	0	48
2	0	1	0	0	1	3	0	0	0	49
0	0	0	0	0	0	10	0	0	0	50
0	1	3	0	2	1	1	0	0	0	51
2	0	5	0	0	0	5	0	0	0	52
3	1	1	0	3	2	1	0	0	0	53
0	0	1	0	3	0	1	0	0	0	54
2	0	0	0	2	1	4	1	1	2	55
1	0	0	0	0	2	4	0	0	1	56
1	1	0	0	2	1	2	0	0	0	57
2	2	0	0	0	3	2	0	0	0	58
2	0	1	1	4	0	5	0	0	0	59
